DATE,TIME,val,INJURIES,FATALITIES,PROPERTY LOSS,lat,lon,MAGNITUDE
2011-06-23,13:48:00,56,0,0,0.01,34.17,-80.07,EG
2011-06-23,14:05:00,56,0,0,0.002,34.83,-79.23,EG
2011-06-13,15:25:00,52,0,0,0.001,39.63,-90.47,EG
2011-06-13,19:55:00,52,3,0,0.01,38.67,-88.52,EG
2011-06-23,14:08:00,65,0,0,0.001,34.27,-77.9,MG
2011-06-15,01:20:00,61,0,0,0.085,40.02,-89.36,EG
2011-06-23,14:16:00,56,0,0,0.005,34.29,-79.78,EG
2011-06-23,14:25:00,65,0,0,0.015,34.74,-79.36,EG
2011-06-27,11:25:00,56,0,0,0.015,37.12,-88.45,EG
2011-06-12,18:50:00,52,0,0,0,33.05,-102.27,EG
2011-06-12,18:55:00,61,0,0,0,33.18,-102.38,EG
2011-06-10,16:21:00,55,0,0,0,39.1,-84.42,MG
2011-06-10,16:24:00,50,0,0,0,39.1,-84.42,MG
2011-06-10,17:27:00,52,0,0,0,39.88,-84.2,EG
2011-06-10,18:00:00,50,0,0,0.002,38.47,-84.63,EG
2011-06-10,18:10:00,61,0,0,0,39.91,-83.18,EG
2011-06-14,19:02:00,52,0,0,0,41.33,-98.1,EG
2011-06-10,18:25:00,50,0,0,0.007,40.02,-82.99,EG
2011-06-10,18:23:00,52,0,0,0,40.43,-84.38,EG
2011-06-16,21:37:00,61,0,0,0.025,40.91,-100.15,EG
2011-06-16,21:45:00,61,0,0,0.05,40.87,-100,EG
2011-06-16,21:55:00,51,0,0,0,40.78,-99.77,MG
2011-06-16,21:57:00,54,0,0,0,40.78,-99.77,MG
2011-06-16,22:15:00,52,0,0,0,40.7,-99.85,EG
2011-06-16,20:05:00,52,0,0,0,39.43,-98.81,EG
2011-06-16,20:00:00,70,0,0,0.2,39.43,-98.7,EG
2011-06-10,17:25:00,52,0,0,0,40.26,-91.19,EG
2011-06-10,17:40:00,52,0,0,0,40.23,-91.06,EG
2011-06-10,17:45:00,61,0,0,0,40.23,-90.95,EG
2011-06-10,17:50:00,52,0,0,0.005,40.23,-91.05,EG
2011-06-18,20:35:00,52,0,0,0,40.73,-99.53,EG
2011-06-18,21:25:00,52,0,0,0,40.58,-99.12,EG
2011-06-18,22:00:00,56,0,0,0.5,40.33,-99.05,EG
2011-06-10,18:29:00,50,0,0,0.008,40.23,-82.85,EG
2011-06-10,18:37:00,64,0,0,0,39.97,-82.92,MG
2011-07-01,21:02:00,52,0,0,0.001,43.38,-92.98,EG
2011-07-01,21:02:00,52,0,0,0.001,43.49,-92.94,EG
2011-07-01,21:17:00,55,0,0,0.002,43.28,-92.81,EG
2011-07-01,20:02:00,52,0,0,0,43.88,-92.87,EG
2011-07-01,20:09:00,50,0,0,0,43.9,-92.49,MG
2011-07-01,20:10:00,57,0,0,0,44.14,-92.21,MG
2011-07-01,20:16:00,52,0,0,0,44.13,-92.25,MG
2011-07-01,20:56:00,55,0,0,0,43.96,-92.19,MG
2011-07-01,20:30:00,55,0,0,0,43.67,-92.97,EG
2011-07-01,20:42:00,52,0,0,0,43.98,-91.87,EG
2011-06-10,16:29:00,58,0,0,0,39.05,-84.67,MG
2011-07-01,20:47:00,55,0,0,0.005,43.71,-92.27,EG
2011-07-01,20:58:00,63,0,0,0,43.68,-92.18,MG
2011-07-01,21:22:00,55,0,0,0.002,43.76,-91.35,EG
2011-07-01,21:22:00,52,0,0,0,43.91,-91.36,EG
2011-07-01,21:20:00,53,0,0,0,43.8,-91.41,MG
2011-07-01,21:22:00,56,0,0,0,43.71,-92.57,EG
2011-07-01,21:25:00,55,0,0,0.005,43.83,-91.31,EG
2011-07-01,20:57:00,55,0,0,0.004,44.58,-91.22,EG
2011-07-01,21:20:00,55,0,0,0.005,44.44,-90.91,EG
2011-07-01,21:30:00,52,0,0,0,43.84,-91.25,EG
2011-06-05,16:55:00,55,0,0,0,34.51,-81.95,EG
2011-07-03,13:14:00,56,0,0,0.005,38.35,-88.58,EG
2011-07-03,12:57:00,56,0,0,0.004,38.43,-88.93,EG
2011-06-25,18:20:00,52,0,0,0,48.55,-100.54,EG
2011-06-25,18:20:00,52,0,0,0,48.53,-100.21,EG
2011-06-25,18:30:00,74,0,0,0.03,48.55,-100.01,EG
2011-06-20,14:50:00,52,0,0,0,40.73,-99.57,EG
2011-06-26,19:36:00,62,0,0,0,46,-102.64,MG
2011-06-20,16:12:00,52,0,0,0.05,40.92,-98.35,EG
2011-06-20,14:44:00,52,0,0,0,40.7,-99.57,EG
2011-06-28,20:35:00,73,0,0,0.5,39.24,-102.28,MG
2011-06-28,20:30:00,56,0,0,0.005,39.3,-102.27,EG
2011-06-20,20:40:00,52,0,0,0.005,33.48,-97.17,EG
2011-06-20,21:50:00,61,0,0,0.006,32.9,-97.73,EG
2011-06-16,21:30:00,50,0,0,0,39.73,-105.1,EG
2011-06-16,17:00:00,52,0,0,0,39.57,-104.83,EG
2011-06-29,14:00:00,60,0,0,0,40.52,-104.58,EG
2011-06-29,14:15:00,70,0,0,0.03,40.46,-104.53,EG
2011-07-04,17:30:00,50,0,0,0.005,32.22,-110.76,EG
2011-06-05,16:57:00,50,0,0,0,35.15,-81.09,EG
2011-06-05,17:00:00,50,0,0,0,35.02,-81.26,EG
2011-06-05,18:25:00,50,0,0,0,34.21,-82.34,EG
2011-06-05,18:28:00,50,0,0,0,34.47,-81.91,EG
2011-06-05,18:45:00,55,0,0,0,34.42,-81.81,EG
2011-06-05,18:50:00,50,0,0,0,34.19,-82.4,EG
2011-06-07,15:30:00,50,0,0,0,35.36,-83.71,EG
2011-06-07,18:00:00,50,0,0,0,35.86,-82.04,EG
2011-06-08,12:23:00,50,0,0,0,35.33,-83.18,EG
2011-06-08,12:25:00,50,0,0,0,35.97,-81.96,EG
2011-06-08,13:20:00,50,0,0,0,35.82,-82.58,EG
2011-06-08,14:24:00,50,0,0,0,35.99,-82.26,EG
2011-06-08,15:05:00,50,0,0,0,35.57,-82.6,EG
2011-06-20,22:15:00,56,0,0,0.02,33.41,-96.94,EG
2011-06-20,22:21:00,54,0,0,0.001,33.47,-96.89,MG
2011-06-20,22:25:00,61,0,0,0.005,33.45,-96.75,EG
2011-06-21,00:37:00,70,1,0,0.3,33.17,-97.87,EG
2011-06-21,00:40:00,64,0,0,0.012,33.22,-97.77,MG
2011-06-21,00:41:00,51,0,0,0.015,33.23,-97.6,MG
2011-06-21,00:45:00,65,1,0,0.02,33.24,-97.6,EG
2011-06-21,01:04:00,65,0,0,0.02,32.98,-97.68,EG
2011-06-21,01:12:00,53,0,0,0.007,33.06,-97.45,EG
2011-06-21,01:18:00,52,0,0,0.005,33.24,-97.34,EG
2011-06-18,02:41:00,52,0,0,0.002,38.83,-88.37,EG
2011-07-02,17:30:00,52,0,0,0,40.12,-103.16,MG
2011-07-02,17:22:00,58,0,0,0,40.16,-103.21,MG
2011-07-02,17:49:00,59,0,0,0,39.27,-103.69,MG
2011-06-21,15:00:00,52,0,0,0.007,38.67,-88.55,EG
2011-06-21,15:30:00,52,0,0,0.012,38.65,-88.1,EG
2011-06-21,15:30:00,52,0,0,0.01,38.69,-88.02,EG
2011-06-21,15:30:00,52,0,0,0,38.72,-88.06,EG
2011-06-21,15:55:00,52,0,0,0.012,39,-87.92,EG
2011-06-21,16:00:00,52,0,0,0.008,38.69,-88.48,EG
2011-06-21,16:00:00,52,0,0,0.004,39,-87.62,EG
2011-06-21,16:00:00,61,0,0,0.015,39.12,-88.02,EG
2011-06-21,16:05:00,52,0,0,0.045,39,-87.73,EG
2011-06-21,16:15:00,52,0,0,0.001,39.02,-88.57,EG
2011-06-21,16:25:00,52,0,0,0.003,39.33,-87.88,EG
2011-06-21,16:34:00,52,0,0,0.015,39.32,-88.45,EG
2011-06-21,16:45:00,52,0,0,0.025,39.48,-88.37,EG
2011-06-21,17:00:00,52,0,0,0.012,39.8,-87.71,EG
2011-06-21,17:05:00,52,0,0,0.012,39.97,-89.17,EG
2011-06-21,17:10:00,52,0,0,0.012,39.8,-88.28,EG
2011-06-21,17:10:00,52,0,0,0.004,40.02,-89.28,EG
2011-06-21,17:10:00,61,0,0,0.095,39.85,-89.17,EG
2011-06-21,17:15:00,52,0,0,0.02,39.42,-88.28,EG
2011-06-21,17:20:00,52,0,0,0.02,39.93,-87.73,EG
2011-06-21,17:25:00,52,0,0,0.02,39.98,-87.63,EG
2011-06-21,17:30:00,52,0,0,0.025,39.22,-88.25,EG
2011-06-21,17:30:00,52,0,0,0.025,39.8,-88.28,EG
2011-06-21,17:30:00,52,0,0,0.02,39.8,-88.42,EG
2011-06-21,17:30:00,52,0,0,0.035,40.13,-87.62,EG
2011-06-21,17:32:00,52,0,0,0.015,40.12,-88.03,EG
2011-06-21,17:32:00,52,0,0,0.05,40.1,-88.2,EG
2011-06-21,17:35:00,52,0,0,0.055,41.03,-89.23,EG
2011-06-21,17:40:00,52,0,0,0.022,40.25,-88.63,EG
2011-06-21,17:50:00,52,0,0,0.002,40.48,-88.98,EG
2011-06-21,17:50:00,52,0,0,0.021,40.48,-89,EG
2011-06-21,18:05:00,52,0,0,0.002,40.55,-88.62,EG
2011-06-21,18:05:00,52,0,0,0.002,40.62,-89.45,EG
2011-06-17,18:02:00,50,0,0,0.001,40.12,-82.92,EG
2011-06-17,17:45:00,52,0,0,0,40.25,-82.92,EG
2011-06-17,17:50:00,50,0,0,0.003,40.23,-82.94,EG
2011-06-08,16:05:00,50,0,0,0,34.82,-82.59,EG
2011-06-12,14:10:00,60,0,0,0,26.17,-80.28,EG
2011-06-12,13:49:00,52,0,0,0,26.01,-80.34,EG
2011-06-12,14:00:00,56,0,0,0,26.06,-80.4,MG
2011-06-12,14:10:00,52,0,0,0,26.1,-80.38,EG
2011-06-08,16:23:00,50,0,0,0,34.64,-82.46,EG
2011-06-13,17:11:00,52,0,0,0,26.93,-80.2,EG
2011-06-14,18:50:00,52,0,0,0,26.38,-80.2,EG
2011-06-14,19:00:00,60,0,0,0,26.16,-80.2,MG
2011-06-08,16:35:00,50,0,0,0,34.62,-82.48,EG
2011-06-15,17:10:00,50,0,0,0,26.75,-80.94,EG
2011-06-08,17:00:00,50,0,0,0,34.52,-82.65,EG
2011-06-15,17:30:00,50,0,0,0,26.42,-81.44,EG
2011-06-15,17:45:00,52,0,0,0,26.14,-81.74,EG
2011-06-15,18:00:00,50,0,0,0.038,26.42,-81.43,EG
2011-06-15,17:35:00,51,0,0,0,26.23,-81.63,MG
2011-06-15,17:40:00,52,0,0,0,26.18,-81.7,MG
2011-06-15,17:45:00,75,0,0,0.002,26.11,-81.69,MG
2011-06-15,17:45:00,50,0,0,0,26.1,-81.78,MG
2011-06-15,18:10:00,50,0,0,0,25.98,-81.72,MG
2011-06-08,14:25:00,55,0,0,0,34.69,-83.43,EG
2011-06-21,16:45:00,52,0,0,0.002,39.48,-88.37,EG
2011-06-21,16:30:00,52,0,0,0.03,39.12,-88.53,EG
2011-06-21,17:35:00,52,0,0,0.04,41.02,-89.4,EG
2011-06-19,20:00:00,61,0,0,0.25,40.29,-100.19,EG
2011-06-19,20:38:00,56,0,0,0.01,40.3,-99.88,EG
2011-06-19,20:25:00,61,0,0,0.075,40.36,-99.94,EG
2011-06-19,21:05:00,56,0,0,0,40.31,-99.77,EG
2011-06-19,23:35:00,52,0,0,0.05,41.22,-98.47,EG
2011-06-20,02:27:00,52,0,0,0,41.02,-98.13,EG
2011-06-20,02:30:00,52,0,0,0,41.12,-98,EG
2011-06-19,12:50:00,52,0,0,0,26.27,-80.27,EG
2011-06-19,14:30:00,52,0,0,0,25.85,-80.28,EG
2011-06-09,11:35:00,50,0,0,0,35.98,-81.74,EG
2011-06-19,22:40:00,52,0,0,0,41.32,-98.72,EG
2011-06-19,23:46:00,61,0,0,0,40.28,-100.17,EG
2011-06-17,16:13:00,50,0,0,0,26.75,-81.42,EG
2011-06-19,23:25:00,70,0,0,1,41.22,-97.85,EG
2011-06-09,12:35:00,55,0,0,0,35.68,-82.01,EG
2011-06-09,12:44:00,50,0,0,0,35.57,-82.55,EG
2011-06-09,13:11:00,50,0,0,0,35.47,-82.06,EG
2011-06-09,13:11:00,50,0,0,0,35.49,-81.96,EG
2011-06-09,13:12:00,55,0,0,0,35.74,-81.33,EG
2011-06-24,14:15:00,50,0,0,0.001,26.35,-80.23,EG
2011-06-30,13:40:00,50,0,0,0,26.12,-80.19,EG
2011-06-09,14:01:00,50,0,0,0,35.47,-81.47,EG
2011-06-30,14:00:00,50,0,0,0,26.63,-80.08,EG
2011-06-30,12:40:00,53,0,0,0,26.06,-80.39,MG
2011-06-30,12:55:00,50,0,0,0,26.1,-80.38,EG
2011-06-30,13:30:00,63,0,0,0,26.28,-80.12,EG
2011-06-09,14:30:00,50,0,0,0,35.18,-80.9,EG
2011-06-30,13:20:00,56,0,0,0,26.17,-80.13,MG
2011-06-30,13:29:00,61,0,0,0,26.23,-80.12,MG
2011-06-09,14:40:00,50,0,0,0,35.29,-81.54,EG
2011-06-30,14:10:00,50,0,0,0,26.53,-80.06,EG
2011-06-09,14:42:00,50,0,0,0,35.42,-80.85,EG
2011-06-09,15:13:00,50,0,0,0,36.15,-82.22,EG
2011-06-09,16:06:00,50,0,0,0,35.91,-82.44,EG
2011-06-25,18:46:00,70,0,0,0.02,48.64,-99.78,EG
2011-06-15,18:04:00,51,0,0,0,26.03,-81.71,MG
2011-06-09,15:10:00,50,0,0,0,34.84,-82.22,EG
2011-06-09,15:12:00,58,0,0,0,34.85,-82.35,EG
2011-06-09,17:20:00,50,0,0,0,34.35,-82.06,EG
2011-06-09,19:00:00,50,0,0,0,34.04,-82.22,EG
2011-06-09,19:50:00,55,0,0,0,35.67,-80.48,EG
2011-06-10,15:07:00,50,0,0,0,35.41,-82.49,EG
2011-06-10,16:25:00,50,0,0,0,35.74,-82.54,EG
2011-06-10,17:03:00,55,0,0,0,35.9,-80.56,EG
2011-06-20,07:05:00,50,0,0,0.005,37.11,-82.8,EG
2011-06-21,14:19:00,50,0,0,0.002,39.05,-84.05,EG
2011-06-21,14:09:00,50,0,0,0.003,39.07,-84.17,EG
2011-06-21,15:30:00,50,0,0,0.003,38.9,-83.9,EG
2011-06-21,14:32:00,50,0,0,0.002,39.05,-83.92,EG
2011-06-21,15:58:00,50,0,0,0.003,39,-82.93,EG
2011-06-21,15:23:00,50,0,0,0.001,38.78,-82.98,EG
2011-06-21,15:18:00,50,0,0,0.002,38.77,-83.03,EG
2011-06-21,15:36:00,50,0,0,0.002,38.9,-83.11,EG
2011-06-21,16:15:00,50,0,0,0.001,39.13,-82.97,EG
2011-06-21,15:58:00,50,0,0,0.002,38.98,-83.02,EG
2011-06-21,16:35:00,50,0,0,0.011,40.03,-83.15,EG
2011-06-21,16:35:00,50,0,0,0.001,39.41,-83.07,EG
2011-06-21,16:31:00,60,0,0,0.012,39.38,-83.05,EG
2011-06-21,17:07:00,50,0,0,0.002,39.53,-82.42,EG
2011-06-21,16:59:00,50,0,0,0.004,39.61,-82.92,EG
2011-06-21,17:40:00,52,0,0,0,40.02,-82.45,EG
2011-06-21,17:27:00,50,0,0,0.001,39.86,-82.59,EG
2011-06-21,16:58:00,52,0,0,0,40.16,-82.86,MG
2011-06-21,18:00:00,50,0,0,0.002,40.09,-82.23,EG
2011-06-10,14:20:00,50,0,0,0,34.9,-83.42,EG
2011-06-10,15:40:00,55,0,0,0,34.56,-83.26,EG
2011-06-10,15:23:00,50,0,0,0,34.77,-83.06,EG
2011-06-10,18:25:00,55,0,0,0,34.38,-81.78,EG
2011-06-10,19:11:00,55,0,0,0,35.25,-81.17,EG
2011-06-10,20:25:00,50,0,0,0,34.92,-80.4,EG
2011-06-11,12:35:00,50,0,0,0,35.41,-80.59,EG
2011-06-11,17:13:00,50,0,0,0,35.71,-81.33,EG
2011-06-11,14:25:00,50,0,0,0,34.82,-83.58,EG
2011-06-11,16:30:00,50,0,0,0,34.82,-82.21,EG
2011-06-10,15:40:00,53,0,0,0,33.15,-102.28,MG
2011-06-10,15:50:00,52,0,0,0,33.67,-101.68,EG
2011-06-10,16:40:00,61,0,0,0.1,33.64,-101.53,EG
2011-06-10,17:47:00,61,0,0,0.025,33.82,-100.52,EG
2011-06-12,17:45:00,56,0,0,0,45.16,-104.31,EG
2011-06-10,17:55:00,70,0,0,0.1,33.92,-100.42,MG
2011-06-10,19:01:00,55,0,0,0,34.43,-100.3,MG
2011-06-15,19:36:00,52,0,0,0,45.79,-108.54,EG
2011-06-15,19:37:00,50,0,0,0,45.8,-108.53,MG
2011-06-15,19:40:00,52,0,0,0,45.79,-108.54,EG
2011-07-03,17:53:00,50,0,0,0.001,38.72,-80.38,EG
2011-06-15,20:30:00,78,0,0,0,45.73,-107.63,EG
2011-07-03,15:41:00,50,0,0,0.003,39.37,-80.04,EG
2011-06-21,17:53:00,61,0,0,0.025,41.37,-89.21,EG
2011-06-21,17:50:00,56,0,0,0,41.33,-89.3,EG
2011-07-03,16:46:00,50,0,0,0.001,38.89,-79.84,EG
2011-06-21,17:45:00,61,0,0,0.025,41.33,-89.2,EG
2011-06-21,17:45:00,61,0,0,0,41.23,-89.32,EG
2011-06-15,20:30:00,78,0,0,0,45.73,-107.61,EG
2011-06-15,21:30:00,70,0,0,0,45.89,-106.63,EG
2011-06-15,21:35:00,53,0,0,0,45.65,-106.5,MG
2011-06-15,21:47:00,56,0,0,0,46.27,-106.31,MG
2011-06-15,21:53:00,61,0,0,0,45.97,-106.28,EG
2011-06-15,22:05:00,52,0,0,0,46.03,-106.19,MG
2011-06-15,22:09:00,55,0,0,0,46.43,-105.89,MG
2011-06-15,22:32:00,50,0,0,0,44.77,-106.97,MG
2011-06-15,20:35:00,78,0,0,0,45.69,-107.51,EG
2011-06-15,19:12:00,52,0,0,0.001,41.72,-90.13,EG
2011-07-04,11:24:00,50,0,0,0.002,37.28,-82.1,EG
2011-06-30,14:00:00,50,0,0,0,26.38,-80.2,EG
2011-06-24,16:35:00,53,0,0,0,45.3,-106.16,MG
2011-06-21,01:21:00,52,0,0,0.003,33.04,-97.43,EG
2011-06-21,01:35:00,65,0,0,0.015,33.2,-97.17,EG
2011-06-21,01:45:00,61,0,0,0.015,33.06,-97.11,EG
2011-06-21,01:35:00,65,0,0,0.01,33.2,-97.2,MG
2011-06-21,01:35:00,65,0,0,0.01,33.12,-97.18,EG
2011-06-21,01:45:00,65,0,0,0.007,33.15,-97.07,EG
2011-06-15,12:15:00,52,0,0,0,36.09,-86.68,EG
2011-06-15,14:08:00,52,0,0,0.01,36.28,-87.07,EG
2011-06-15,14:50:00,52,0,0,0.005,35.92,-86.51,EG
2011-06-15,15:05:00,52,0,0,0.005,35.52,-87.57,EG
2011-06-15,15:15:00,52,0,0,0.01,35.25,-87.4,EG
2011-06-15,15:25:00,52,0,0,0.015,35.25,-87.33,EG
2011-06-15,17:20:00,52,0,0,0,36.02,-87.46,EG
2011-06-15,18:35:00,52,0,0,0,35.08,-87.45,EG
2011-06-15,18:45:00,52,0,0,0.002,35.2,-87.02,EG
2011-06-15,18:22:00,52,0,0,0.005,35.18,-87.75,EG
2011-06-16,20:20:00,52,0,0,0.005,35.88,-88.09,EG
2011-06-11,18:00:00,50,0,0,0,35.19,-81.53,EG
2011-06-11,18:54:00,50,0,0,0,35.18,-81.39,EG
2011-06-11,19:25:00,55,0,0,0,34.94,-81.03,EG
2011-06-11,19:37:00,50,0,0,0,34.91,-80.97,EG
2011-06-11,19:30:00,50,0,0,0,35.13,-80.83,EG
2011-06-12,12:30:00,50,0,0,0,35.48,-82.52,EG
2011-06-12,13:29:00,50,0,0,0,35.31,-82.47,EG
2011-06-12,14:50:00,50,0,0,0,35.5,-81.77,EG
2011-06-12,14:56:00,50,0,0,0,35.78,-80.64,EG
2011-06-12,15:00:00,50,0,0,0,35.78,-80.89,EG
2011-06-12,15:25:00,50,0,0,0,35.67,-80.59,EG
2011-06-12,16:44:00,50,0,0,0,35.71,-81.15,EG
2011-06-12,13:43:00,55,0,0,0,34.84,-83.15,EG
2011-06-12,14:00:00,55,0,0,0,34.68,-83.11,EG
2011-06-12,14:03:00,50,0,0,0,35.14,-82.41,EG
2011-06-12,14:05:00,55,0,0,0,34.92,-82.94,EG
2011-06-12,14:44:00,50,0,0,0,34.82,-82.64,EG
2011-06-12,15:40:00,50,0,0,0,34.77,-81.73,EG
2011-06-12,16:45:00,50,0,0,0,34.94,-81.03,EG
2011-06-23,22:40:00,52,0,0,0,46.29,-107.23,EG
2011-06-17,14:54:00,50,0,0,0,42.59,-73.62,EG
2011-06-28,17:00:00,50,0,0,0,43.47,-74.41,EG
2011-06-13,17:35:00,52,0,0,0,37.76,-97.37,EG
2011-06-13,18:10:00,55,0,0,0,37.85,-97.03,EG
2011-06-28,17:40:00,50,0,0,0,43.54,-74.01,EG
2011-06-28,17:45:00,50,0,0,0,43.43,-73.93,EG
2011-06-16,10:42:00,55,0,0,0,37.6,-97.09,EG
2011-06-16,11:21:00,55,0,0,0,37.49,-96.7,EG
2011-06-28,21:19:00,50,0,0,0,42,-73.92,EG
2011-06-16,11:21:00,55,0,0,0,37.44,-96.68,EG
2011-06-16,11:38:00,52,0,0,0,37.06,-96.44,EG
2011-06-16,11:38:00,70,0,0,0.02,37.11,-96.5,EG
2011-06-28,21:23:00,50,0,0,0,41.94,-73.92,EG
2011-06-16,11:51:00,60,0,0,0.002,37.1,-96.5,EG
2011-06-16,12:20:00,55,0,0,0,37.02,-96.18,EG
2011-06-16,18:24:00,50,0,0,0,38.87,-98.82,MG
2011-06-16,18:37:00,61,0,0,0,37.8,-98.42,EG
2011-06-16,18:44:00,52,0,0,0.005,37.65,-97.97,EG
2011-06-16,18:57:00,52,0,0,0,38.84,-98.41,EG
2011-06-16,19:08:00,52,0,0,0,38.93,-98.48,EG
2011-06-16,19:10:00,52,0,0,0,39.04,-98.28,EG
2011-06-16,19:26:00,52,0,0,0,39.04,-98.51,EG
2011-06-16,19:37:00,53,0,0,0,39.11,-98.4,MG
2011-06-16,19:42:00,54,0,0,0,39.17,-98.35,MG
2011-06-16,20:02:00,61,0,0,0,38.99,-98.4,EG
2011-06-16,20:13:00,52,0,0,0,38.78,-98.1,EG
2011-06-16,20:15:00,50,0,0,0,38.78,-98.23,MG
2011-06-16,20:24:00,54,0,0,0,38.78,-98.23,MG
2011-06-16,20:30:00,55,0,0,0,38.65,-98.03,EG
2011-06-16,20:35:00,52,0,0,0,39.01,-97.98,EG
2011-06-16,20:36:00,52,0,0,0,38.38,-97.91,EG
2011-06-16,20:36:00,52,0,0,0,38.38,-97.91,EG
2011-06-16,20:45:00,52,0,0,0,37.65,-98.11,EG
2011-06-16,20:46:00,56,0,0,0,37.81,-98.43,MG
2011-06-16,20:46:00,56,0,0,0,39.01,-97.98,EG
2011-06-16,20:55:00,55,0,0,0,37.85,-97.87,EG
2011-06-16,21:03:00,53,0,0,0,38.8,-97.65,MG
2011-06-16,21:05:00,61,0,0,0,37.7,-97.78,EG
2011-06-16,21:27:00,67,0,0,0,38.8,-97.65,MG
2011-06-16,21:28:00,51,0,0,0,38.52,-97.77,MG
2011-06-16,21:30:00,65,0,0,0.01,38.68,-97.6,EG
2011-06-16,21:30:00,65,0,0,0.015,38.82,-97.62,EG
2011-06-16,21:45:00,56,0,0,0,37.26,-97.55,MG
2011-06-16,21:45:00,54,0,0,0,38.52,-97.77,MG
2011-06-16,21:50:00,56,0,0,0,38.57,-97.67,MG
2011-06-17,19:48:00,65,0,0,0,38.42,-97.6,EG
2011-06-17,19:52:00,55,0,0,0,38.39,-97.64,EG
2011-06-17,20:15:00,52,0,0,0,38.22,-97.52,EG
2011-06-17,20:30:00,52,0,0,0,38.14,-97.43,EG
2011-06-17,20:33:00,50,0,0,0,38.2,-97.52,MG
2011-06-17,20:37:00,61,0,0,0,38.2,-97.52,EG
2011-06-17,20:46:00,70,0,0,0,38.21,-97.77,EG
2011-06-17,20:53:00,52,0,0,0,38.12,-97.91,EG
2011-06-17,20:58:00,61,0,0,0,38.09,-96.89,EG
2011-06-17,21:00:00,55,0,0,0,38.08,-97.91,EG
2011-06-17,21:03:00,61,0,0,0,38.08,-97.91,EG
2011-06-17,21:14:00,50,0,0,0,38.07,-97.91,EG
2011-06-17,21:31:00,52,0,0,0,37.97,-97.34,EG
2011-06-17,21:33:00,61,0,0,0,38.18,-96.93,EG
2011-06-17,21:35:00,55,0,0,0,38.14,-97.43,EG
2011-06-17,21:46:00,60,0,0,0,38.37,-96.65,EG
2011-06-17,21:48:00,52,0,0,0,38.37,-96.54,EG
2011-06-17,21:50:00,61,0,0,0,38.09,-96.89,EG
2011-06-17,21:56:00,52,0,0,0,37.95,-96.86,EG
2011-06-17,22:15:00,65,0,0,0,38.35,-96.49,EG
2011-06-18,00:43:00,52,0,0,0,38.73,-98.77,EG
2011-06-18,00:50:00,70,0,0,0,38.73,-99.05,EG
2011-06-18,01:12:00,52,0,0,0,38.35,-98.2,EG
2011-06-18,01:37:00,54,0,0,0,38.35,-97.69,MG
2011-06-18,01:40:00,55,0,0,0,38.37,-97.66,MG
2011-06-18,02:24:00,51,0,0,0,38.88,-98.81,MG
2011-06-18,02:41:00,55,0,0,0,38.34,-96.5,EG
2011-06-18,17:00:00,55,0,0,0,37.07,-97.04,EG
2011-06-18,21:55:00,61,0,0,0,37.47,-96.26,EG
2011-06-18,21:59:00,61,0,0,0,38.07,-96.87,EG
2011-07-03,15:10:00,58,0,0,0,33.92,-100.42,MG
2011-06-20,16:52:00,60,0,0,0,37.77,-97.43,EG
2011-06-20,16:55:00,70,0,0,0.4,37.79,-97.39,EG
2011-06-20,16:58:00,53,0,0,0,37.64,-97.43,EG
2011-06-20,17:00:00,70,0,0,0,37.8,-97.36,EG
2011-06-20,17:01:00,55,0,0,0,37.51,-97.5,EG
2011-06-20,17:06:00,55,0,0,0,37.63,-97.45,MG
2011-06-20,17:06:00,60,0,0,0,37.62,-97.43,EG
2011-06-20,17:07:00,52,0,0,0,38.01,-97.24,EG
2011-06-20,17:08:00,52,0,0,0,37.64,-97.41,EG
2011-06-20,17:10:00,63,0,0,0,37.64,-97.43,MG
2011-06-20,17:16:00,52,0,0,0,38.35,-97.2,EG
2011-06-20,17:24:00,52,0,0,0,37.74,-97.22,MG
2011-06-20,17:29:00,52,0,0,0,37.7,-97.15,EG
2011-06-20,17:51:00,52,0,0,0,37.43,-97.07,EG
2011-06-20,17:51:00,61,0,0,0,37.82,-96.89,EG
2011-06-20,17:51:00,52,0,0,0,37.52,-97.01,EG
2011-06-20,17:55:00,61,0,0,0,37.8,-96.98,EG
2011-06-20,17:59:00,52,0,0,0,37.57,-97.11,EG
2011-06-20,18:05:00,52,0,0,0,37.92,-96.86,EG
2011-06-20,18:05:00,52,0,0,0,37.52,-97.01,EG
2011-06-20,18:06:00,61,0,0,0,38.09,-96.89,EG
2011-06-20,18:08:00,61,0,0,0,37.75,-96.98,EG
2011-06-20,18:20:00,52,0,0,0,38.32,-96.54,EG
2011-06-20,18:30:00,61,0,0,0,37.59,-96.78,EG
2011-06-20,18:33:00,66,0,0,0,37.44,-96.77,MG
2011-06-20,18:35:00,52,0,0,0,37.59,-96.68,EG
2011-06-20,18:51:00,52,0,0,0,37.07,-96.93,EG
2011-06-20,18:59:00,52,0,0,0,38.38,-96.4,EG
2011-06-20,19:05:00,52,0,0,0,37.18,-96.72,EG
2011-06-20,19:37:00,52,0,0,0,37.46,-96.35,EG
2011-06-20,20:15:00,52,0,0,0,37.82,-95.92,EG
2011-06-20,20:34:00,61,0,0,0,37.02,-96.18,EG
2011-06-20,21:01:00,61,0,0,0,37.93,-95.42,MG
2011-06-20,21:23:00,52,0,0,0,37.15,-95.78,EG
